Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
Motilal Oswal Mutual Fund,,,
Motilal Oswal Focused 25 Fund (MOF25),,,
Motilal Oswal Focused 25 Fund (MOF25)- Direct Plan Growth Option,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
23.1315,22.9002,23.1315,29-May-2018
23.2154,22.9832,23.2154,30-May-2018
23.4645,23.2299,23.4645,31-May-2018
23.2002,22.9682,23.2002,01-Jun-2018
22.9069,22.6778,22.9069,04-Jun-2018
22.8381,22.6097,22.8381,05-Jun-2018
22.9574,22.7278,22.9574,06-Jun-2018
23.2015,22.9695,23.2015,07-Jun-2018
23.2225,22.9903,23.2225,08-Jun-2018
23.3618,23.1282,23.3618,11-Jun-2018
23.5341,23.2988,23.5341,12-Jun-2018
23.4566,23.222,23.4566,13-Jun-2018
23.3425,23.1091,23.3425,14-Jun-2018
23.2288,22.9965,23.2288,15-Jun-2018
23.2104,22.9783,23.2104,18-Jun-2018
23.0529,22.8224,23.0529,19-Jun-2018
23.107,22.8759,23.107,20-Jun-2018
23.0454,22.8149,23.0454,21-Jun-2018
23.128,22.8967,23.128,22-Jun-2018
23.0448,22.8144,23.0448,25-Jun-2018
23.1306,22.8993,23.1306,26-Jun-2018
22.961,22.7314,22.961,27-Jun-2018
22.7333,22.506,22.7333,28-Jun-2018
22.9601,22.7305,22.9601,29-Jun-2018
22.833,22.6047,22.833,02-Jul-2018
22.8758,,,03-Jul-2018
23.1056,,,04-Jul-2018
23.1628,,,05-Jul-2018
23.2461,,,06-Jul-2018
23.3981,,,09-Jul-2018
23.58,,,10-Jul-2018
23.5432,,,11-Jul-2018
23.6283,,,12-Jul-2018
23.7009,,,13-Jul-2018
23.4862,,,16-Jul-2018
23.604,,,17-Jul-2018
23.6203,,,18-Jul-2018
23.5473,,,19-Jul-2018
23.6465,,,20-Jul-2018
23.8645,,,23-Jul-2018
23.9974,,,24-Jul-2018
23.9994,,,25-Jul-2018
24.0156,,,26-Jul-2018
24.1293,,,27-Jul-2018
23.9625,,,30-Jul-2018
24.064,,,31-Jul-2018
24.0406,,,01-Aug-2018
23.8907,,,02-Aug-2018
24.0005,,,03-Aug-2018
23.9347,,,06-Aug-2018
23.8948,,,07-Aug-2018
23.9317,,,08-Aug-2018
23.8433,,,09-Aug-2018
23.8868,,,10-Aug-2018
23.7193,,,13-Aug-2018
23.8432,,,14-Aug-2018
23.6971,,,16-Aug-2018
23.8071,,,17-Aug-2018
23.937,,,20-Aug-2018
24.0167,,,21-Aug-2018
24.0306,,,23-Aug-2018
23.9703,,,24-Aug-2018
24.2397,,,27-Aug-2018
24.2613,,,28-Aug-2018
24.2242,,,29-Aug-2018
24.0811,,,30-Aug-2018
24.0702,,,31-Aug-2018
23.9687,,,03-Sep-2018
23.7027,,,04-Sep-2018
23.6244,,,05-Sep-2018
23.7726,,,06-Sep-2018
23.8995,,,07-Sep-2018
