Historical NAV for a period From 01-Jan-2013 to 31-Dec-2017,,,
Nippon India Mutual Fund,,,
Nippon India Gilt Securities Fund-,,,
Nippon India Gilt Securities Fund - Direct Plan Growth Plan - Growth Option,,,
Net Asset Value,Repurchase Price,Sale Price,NAV date
14.7076,14.7076,14.7076,20-Mar-2013
14.7038,14.7038,14.7038,21-Mar-2013
14.685,14.685,14.685,22-Mar-2013
14.6973,14.6973,14.6973,25-Mar-2013
14.668,14.668,14.668,26-Mar-2013
14.6913,14.6913,14.6913,28-Mar-2013
14.6783,14.6783,14.6783,02-Apr-2013
14.718,14.718,14.718,03-Apr-2013
14.726,14.726,14.726,04-Apr-2013
14.7609,14.7609,14.7609,05-Apr-2013
14.8067,14.8067,14.8067,08-Apr-2013
14.8405,14.8405,14.8405,09-Apr-2013
14.8402,14.8402,14.8402,10-Apr-2013
14.8859,14.8859,14.8859,12-Apr-2013
14.9397,14.9397,14.9397,15-Apr-2013
14.9614,14.9614,14.9614,16-Apr-2013
14.9954,14.9954,14.9954,17-Apr-2013
15.0341,15.0341,15.0341,18-Apr-2013
15.0718,15.0718,15.0718,22-Apr-2013
15.0988,15.0988,15.0988,23-Apr-2013
15.0696,15.0696,15.0696,25-Apr-2013
15.0963,15.0963,15.0963,26-Apr-2013
15.0953,15.0953,15.0953,29-Apr-2013
15.1137,15.1137,15.1137,30-Apr-2013
15.1294,15.1294,15.1294,02-May-2013
15.115,15.115,15.115,03-May-2013
15.1154,15.1154,15.1154,06-May-2013
15.1443,15.1443,15.1443,07-May-2013
15.2136,15.2136,15.2136,08-May-2013
15.3348,15.3348,15.3348,09-May-2013
15.3665,15.3665,15.3665,10-May-2013
15.3833,15.3833,15.3833,13-May-2013
15.4913,15.4913,15.4913,14-May-2013
15.5655,15.5655,15.5655,15-May-2013
15.639,15.639,15.639,16-May-2013
15.643,15.643,15.643,17-May-2013
15.7155,15.7155,15.7155,20-May-2013
15.7268,15.7268,15.7268,21-May-2013
15.7111,15.7111,15.7111,22-May-2013
15.7105,15.7105,15.7105,23-May-2013
15.7457,15.7457,15.7457,24-May-2013
15.772,15.772,15.772,27-May-2013
15.7675,15.7675,15.7675,28-May-2013
15.735,15.735,15.735,29-May-2013
15.7104,15.7104,15.7104,30-May-2013
15.7039,15.7039,15.7039,31-May-2013
15.7018,15.7018,15.7018,03-Jun-2013
15.7781,15.7781,15.7781,04-Jun-2013
15.76,15.76,15.76,05-Jun-2013
